0,1,2,3,4,5
2021-06-18_Celtics_Thunder,"Celtics Aquires: ;Al Horford;Moses Brown;2023 second round pick (least favorable of (a) Thunder, (b) Wizards, (c) more favorable of Heat, Mavericks) (?-?)","Thunder Aquires: ;Kemba Walker;2021 first round pick (#16-Alperen Sengun);2025 second round pick (more favorable of Celtics, Grizzlies) (?-?);Kemba Walker;2021 first round pick (#16-Alperen Sengun);2025 second round pick (more favorable of Celtics, Grizzlies) (?-?);Kemba Walker;2021 first round pick (#16-Alperen Sengun);2025 second round pick (more favorable of Celtics, Grizzlies) (?-?)",,,
2021-07-29_76ers_Pelicans,76ers Aquires: ;2021 second round pick (#53-Charles Bassey),Pelicans Aquires: ;cash considerations,,,
2021-07-29_Clippers_Magic,Clippers Aquires: ;rights to Jason Preston,Magic Aquires: ;2026 second round pick (?-?);cash,,,
2021-07-30_Jazz_Thunder,"Jazz Aquires: ;2027 second round pick (least favorable of Heat, Pacers, Rockets, Thunder picks) (?-?);cash","Thunder Aquires: ;Derrick Favors;draft pick (first round pick transferable 2 years after Jazz send first round pick to Grizzlies from earlier trade; protected top 10 in 2024-25, top 8 in 2026, else 2028 second round pick) (?-?);Derrick Favors;draft pick (first round pick transferable 2 years after Jazz send first round pick to Grizzlies from earlier trade; protected top 10 in 2024-25, top 8 in 2026, else 2028 second round pick) (?-?)",,,
2021-07-30_Hornets_Knicks,Hornets Aquires: ;rights to Kai Jones,"Knicks Aquires: ;draft pick(s) (first round pick protected top 18 in 2022, top 16 in 2023, top 14 in 2024-25, else 2026 second round pick, 2027 second round pick) (?-?)",,,
2021-07-30_Rockets_Thunder,Rockets Aquires: ;rights to Alperen Sengun,"Thunder Aquires: ;draft pick (first round pick protected top 16 in 2021-22, top 18 in 2023-24, top 13 in 2025, top 11 in 2026, top 9 in 2027, else 2027 second round pick) (?-?);draft pick(s) (first round pick protected top 14 in 2023, top 12 in 2024, top 10 in 2025, top 8 in 2026, else 2026 second round pick, 2027 second round pick) (?-?)",,,
2021-07-30_Bucks_Pacers,"Bucks Aquires: ;rights to Sandro Mamukelashvili;rights to Georgios Kalaitzakis;2024 second round pick (more favorable of (a) Pacers pick and (b) less favorable of Cavaliers, Jazz picks) (?-?);2026 second round pick (more favorable of Heat;Pacers picks) (?-?)",Pacers Aquires: ;rights to Isaiah Todd;rights to Isaiah Todd;rights to Isaiah Todd;rights to Isaiah Todd;rights to Isaiah Todd,,,
2021-07-30_Clippers_Knicks,Clippers Aquires: ;rights to Keon Johnson,Knicks Aquires: ;rights to Quentin Grimes;2024 second round pick (?-?),,,
2021-07-30_Knicks_Thunder,Knicks Aquires: ;rights to Rokas Jokubaitis;rights to Miles McBride,Thunder Aquires: ;rights to Jeremiah Robinson-Earl;rights to Jeremiah Robinson-Earl,,,
2021-07-30_Blazers_Pelicans,Blazers Aquires: ;rights to Greg Brown III,Pelicans Aquires: ;2026 second round pick (?-?);cash,,,
2021-07-31_Celtics_Mavericks,Celtics Aquires: ;Josh Richardson;traded player exception,Mavericks Aquires: ;Moses Brown;traded player exception;Moses Brown;traded player exception,,,
2021-08-02_Cavaliers_Timberwolves,Cavaliers Aquires: ;Ricky Rubio,Timberwolves Aquires: ;Taurean Prince;2022 second round pick (#40-Bryce McGowens);cash considerations,,,
2021-08-06_Nets_Suns,Nets Aquires: ;Jevon Carter;rights to Day'Ron Sharpe,Suns Aquires: ;Landry Shamet;Landry Shamet,,,
2021-08-06_Lakers_Nets_Pacers_Spurs_Wizards,"Lakers Aquires: ;Russell Westbrook;2023 second round pick (from Wizards) (?-?);2024 second round pick (from Wizards) (less favorable of Grizzlies, Wizards picks) (?-?);2028 second round pick (from Wizards) (?-?)","Nets Aquires: ;rights to Nikola Milutinov;2024 second round pick (from Wizards) (more favorable of Grizzlies, Wizards picks) (?-?);Nets option to swap 2025 second round picks (Warriors pick) with Wizards (from Wizards) (?-?)",Pacers Aquires: ;rights to Isaiah Jackson,"Spurs Aquires: ;Chandler Hutchison;2022 second round pick (from Wizards) (most favorable of Bulls, Lakers, Pistons picks) (#33-Christian Koloko)",Wizards Aquires: ;Kentavious Caldwell-Pope;Kyle Kuzma;Montrezl Harrell;Spencer Dinwiddie;Aaron Holiday;rights to Isaiah Todd;Nets option to swap 2025 second round picks (Warriors pick) with Wizards (from Wizards) (?-?);cash (from Pacers)
2021-08-06_Hornets_Pistons,Hornets Aquires: ;Mason Plumlee;rights to J.T. Thor,Pistons Aquires: ;rights to Balsa Koprivica;rights to Balsa Koprivica,,,
2021-08-06_Heat_Raptors,Heat Aquires: ;Kyle Lowry,Raptors Aquires: ;Precious Achiuwa;Goran Dragic,,,
2021-08-07_Grizzlies_Hornets_Pelicans,"Grizzlies Aquires: ;Steven Adams;Eric Bledsoe;rights to Ziaire Williams;rights to Jared Butler;draft pick(s) (from Pelicans) (2022 first round pick (protected top 10), else 2022 second round pick, 2025 second round pick) (2022 #47-Vince Williams Jr.) (2025 ?-?)","Hornets Aquires: ;Wesley Iwundu / Wes Iwundu;rights to Tyler Harvey;draft pick(s) (from Pelicans) (2022 first round pick (protected top 14), else 2022 second round pick, 2024 second round pick) (2022 #15-Mark Williams);cash (from Pelicans)",Pelicans Aquires: ;Jonas Valanciunas;Devonte' Graham;rights to Trey Murphy III;rights to Brandon Boston Jr. / B.J. Boston Jr.,,
2021-08-07_Bucks_Grizzlies,Bucks Aquires: ;Grayson Allen;cash,"Grizzlies Aquires: ;Sam Merrill;2024 second round pick (more favorable of (a) Pacers pick (b) less favorable of Cavaliers, Jazz picks) (?-?);2026 second round pick (more favorable of Heat, Pacers picks) (?-?);Sam Merrill;2024 second round pick (more favorable of (a) Pacers pick (b) less favorable of Cavaliers, Jazz picks) (?-?);2026 second round pick (more favorable of Heat, Pacers picks) (?-?)",,,
2021-08-07_Grizzlies_Jazz,Grizzlies Aquires: ;rights to Santi Aldama,Jazz Aquires: ;rights to Jared Butler;2022 second round pick (#59-Jabari Walker);2026 second round pick (protected #43-60) (?-?),,,
2021-08-07_Celtics_Hawks_Kings,Celtics Aquires: ;Kris Dunn;Bruno Fernando;2023 second round pick (from Hawks) (?-?),Hawks Aquires: ;Delon Wright,Kings Aquires: ;Tristan Thompson,,
2021-08-07_Jazz_Warriors,Jazz Aquires: ;Eric Paschall,Warriors Aquires: ;2026 second round pick (protected #31-42) (?-?),,,
2021-08-07_Bulls_Rockets,Bulls Aquires: ;traded player exception;cash,Rockets Aquires: ;Daniel Theis;Daniel Theis,,,
2021-08-07_Clippers_Pelicans,Clippers Aquires: ;rights to Brandon Boston Jr. / B.J. Boston Jr.,Pelicans Aquires: ;2022 second round pick (protected #31-54) (?-?);cash,,,
2021-08-08_Bulls_Pelicans,Bulls Aquires: ;Lonzo Ball,Pelicans Aquires: ;Garrett Temple;Tomas Satoransky;2024 second round pick (?-?);cash,,,
2021-08-08_Pacers_Spurs,Pacers Aquires: ;2023 second round pick (protected top 55) (?-?);Spurs option to swap 2026 second round picks with Pacers (?-?),"Spurs Aquires: ;Doug McDermott;2023 second round pick (protected top 55) (?-?);Spurs option to swap 2026 second round picks with Pacers (less favorable of Heat, Pacers picks) (?-?);Doug McDermott;2023 second round pick (protected top 55) (?-?);Spurs option to swap 2026 second round picks with Pacers (less favorable of Heat, Pacers picks) (?-?)",,,
2021-08-11_Bulls_Spurs,Bulls Aquires: ;DeMar DeRozan,"Spurs Aquires: ;Thaddeus Young;Al-Farouq Aminu;2022 second round pick (#38-Kennedy Chandler);draft pick (first round pick 2 years after Bulls send first round pick to Magic from earlier trade; protected top 10 in first year, top 8 in second and third year, else 2028 second round pick) (?-?);2025 second round pick (?-?)",,,
2021-08-16_Clippers_Grizzlies,Clippers Aquires: ;Eric Bledsoe,Grizzlies Aquires: ;Patrick Beverley;Rajon Rondo;Daniel Oturu,,,
2021-08-17_Celtics_Knicks,Celtics Aquires: ;cash,"Knicks Aquires: ;Evan Fournier;2022 second round pick (protected top 55) (not exercised);2023 second round pick (least favorable of (a) Thunder (b) Wizards (c) more favorable of Heat, Mavericks picks) (?-?)",,,
2021-08-25_Grizzlies_Timberwolves,Grizzlies Aquires: ;Jarrett Culver;Juancho Hernangomez / Juan Hernangomez,Timberwolves Aquires: ;Patrick Beverley;Patrick Beverley,,,
2021-08-28_Blazers_Bulls_Cavaliers,Blazers Aquires: ;Larry Nance Jr.,"Bulls Aquires: ;Derrick Jones Jr.;draft pick (from Blazers) (first round pick protected top 14 in 2022-28, else 2028 second round pick) (?-?);2023 second round pick (from Cavaliers) (protected top 46) (?-?)",Cavaliers Aquires: ;Lauri Markkanen,,
2021-09-04_Nets_Pistons,Nets Aquires: ;Jahlil Okafor;Sekou Doumbouya,"Pistons Aquires: ;DeAndre Jordan;2022 second round pick (#46-Ismael Kamagate);2024 second round pick (more favorable of Grizzlies, Wizards picks) (?-?);2025 second round pick (more favorable of Warriors, Wizards picks) (?-?);2027 second round pick (?-?);cash;DeAndre Jordan;2022 second round pick (#46-Ismael Kamagate);2024 second round pick (more favorable of Grizzlies, Wizards picks) (?-?);2025 second round pick (more favorable of Warriors, Wizards picks) (?-?);2027 second round pick (?-?);cash",,,
2021-09-10_Grizzlies_Lakers,Grizzlies Aquires: ;Marc Gasol;2024 second round pick (?-?);$250K cash,Lakers Aquires: ;Wang Zhelin;Wang Zhelin;Wang Zhelin,,,
2021-09-15_Celtics_Grizzlies,"Celtics Aquires: ;Juancho Hernangomez / Juan Hernangomez;Grizzlies option to swap 2026 second round picks (Heat, Pacers pick) with Celtics (?-?)","Grizzlies Aquires: ;Kris Dunn;Carsen Edwards;Grizzlies option to swap 2026 second round picks (Heat, Pacers pick) with Celtics (?-?);Kris Dunn;Carsen Edwards;Grizzlies option to swap 2026 second round picks (Heat, Pacers pick) with Celtics (?-?)",,,
2021-10-06_Nets_Rockets,Nets Aquires: ;$110K cash,Rockets Aquires: ;Sekou Doumbouya;2024 second round pick (?-?),,,
2021-10-06_Nets_Pacers,Nets Aquires: ;Edmond Sumner;2025 second round pick (protected top 37) (?-?),Pacers Aquires: ;rights to Juan Vaulet / Juan Pablo Vaulet;rights to Juan Vaulet / Juan Pablo Vaulet,,,
2022-01-03_Cavaliers_Knicks_Lakers,Cavaliers Aquires: ;Rajon Rondo,Knicks Aquires: ;Denzel Valentine;rights to Wang Zhelin;rights to Brad Newley;cash considerations (from Lakers),Lakers Aquires: ;rights to Louis Labeyrie,,
2022-01-04_Jazz_Thunder,Jazz Aquires: ;cash,Thunder Aquires: ;Miye Oni;2028 second round pick (?-?),,,
2022-01-10_Nuggets_Pistons,Nuggets Aquires: ;Rodney McGruder;2022 second round pick,Pistons Aquires: ;Bol Bol;Bol Bol,,,
2022-01-13_Nuggets_Pistons,Nuggets Aquires: ;Bol Bol,Pistons Aquires: ;Rodney McGruder;2022 second round pick,,,
2022-01-13_Hawks_Knicks,"Hawks Aquires: ;Kevin Knox II;draft pick(s) (first round pick protected top 18 in 2022, top 16 in 2023, top 14 in 2024-25, else 2026 second round pick, 2027 second round pick) (?-?)",Knicks Aquires: ;Cameron Reddish / Cam Reddish;Solomon Hill;2025 second round pick (?-?);Cameron Reddish / Cam Reddish;Solomon Hill;2025 second round pick (?-?),,,
2022-01-19_Celtics_Nuggets_Spurs,Celtics Aquires: ;Bol Bol;P.J. Dozier,Nuggets Aquires: ;Bryn Forbes,Spurs Aquires: ;Juancho Hernangomez / Juan Hernangomez;2028 second round pick (protected top 33) (from Nuggets) (?-?);$2.15M cash (from Celtics);$200K cash (from Nuggets),,
2022-02-04_Blazers_Clippers,Blazers Aquires: ;Eric Bledsoe;Justise Winslow;Keon Johnson;2025 second round pick (?-?),Clippers Aquires: ;Norman Powell;Robert Covington;Norman Powell;Robert Covington;Norman Powell;Robert Covington;Norman Powell;Robert Covington,,,
2022-02-07_Cavaliers_Pacers,Cavaliers Aquires: ;Caris LeVert;2022 second round pick (#58-Luke Travers),"Pacers Aquires: ;Ricky Rubio;draft pick(s) (first round pick protected top 14 in 2022-23, else 2025 second round pick, 2026 second round pick) (?-?);2022 second round pick (#31-Andrew Nembhard);2027 second round pick (?-?);Ricky Rubio;draft pick(s) (first round pick protected top 14 in 2022-23, else 2025 second round pick, 2026 second round pick) (?-?);2022 second round pick (#31-Andrew Nembhard);2027 second round pick (?-?)",,,
2022-02-08_Kings_Pacers,Kings Aquires: ;Domantas Sabonis;Justin Holiday;Jeremy Lamb;2023 second round pick (protected #56-60) (?-?),Pacers Aquires: ;Tyrese Haliburton;Buddy Hield;Tristan Thompson;Tyrese Haliburton;Buddy Hield;Tristan Thompson;Tyrese Haliburton;Buddy Hield;Tristan Thompson;Tyrese Haliburton;Buddy Hield;Tristan Thompson,,,
2022-02-08_Blazers_Pelicans,"Blazers Aquires: ;Josh Hart;Nickeil Alexander-Walker;Tomas Satoransky;Marcos Louzada Silva / Didi Louzada Silva / Didi Louzada;first round pick (protected top 4 and #15-30 in 2022, else 2025 first round pick protected top 4) (?-?);2026 second round pick (more favorable of Blazers, Pelicans picks) (?-?);2027 second round pick (?-?)",Pelicans Aquires: ;C.J. McCollum;Larry Nance Jr.;Tony Snell;C.J. McCollum;Larry Nance Jr.;Tony Snell;C.J. McCollum;Larry Nance Jr.;Tony Snell;C.J. McCollum;Larry Nance Jr.;Tony Snell;C.J. McCollum;Larry Nance Jr.;Tony Snell;C.J. McCollum;Larry Nance Jr.;Tony Snell;C.J. McCollum;Larry Nance Jr.;Tony Snell,,,
2022-02-09_Heat_Thunder,"Heat Aquires: ;2023 first round pick (?-?);2026 second round pick (least favorable of 76ers, Mavericks, Thunder picks) (?-?)","Thunder Aquires: ;K.Z. Okpala;first round pick (lottery protected in 2025, unprotected in 2026) (?-?);K.Z. Okpala;first round pick (lottery protected in 2025, unprotected in 2026) (?-?)",,,
2022-02-09_Blazers_Jazz_Spurs,Blazers Aquires: ;Joe Ingles;Elijah Hughes;2022 second round pick (from Jazz) (#59-Jabari Walker),Jazz Aquires: ;Nickeil Alexander-Walker;Juancho Hernangomez / Juan Hernangomez,"Spurs Aquires: ;Tomas Satoransky;2027 second round pick (from Jazz) (least favorable of Heat, Pacers, Rockets, Thunder picks) (?-?)",,
2022-02-10_Celtics_Magic,Celtics Aquires: ;2023 second round pick (protected top 55) (?-?),Magic Aquires: ;Bol Bol;P.J. Dozier;2028 second round pick (protected top 45) (?-?);cash considerations,,,
2022-02-10_Raptors_Spurs,"Raptors Aquires: ;Thaddeus Young;Drew Eubanks;2022 second round pick (more favorable of Bulls, Pistons picks) (#33-Christian Koloko)","Spurs Aquires: ;Goran Dragic;draft pick(s) (first round pick protected top 14 in 2022, top 13 in 2023, else 2023 second round pick, 2026 second round pick) (2022 #20-Malaki Branham);Goran Dragic;draft pick(s) (first round pick protected top 14 in 2022, top 13 in 2023, else 2023 second round pick, 2026 second round pick) (2022 #20-Malaki Branham);Goran Dragic;draft pick(s) (first round pick protected top 14 in 2022, top 13 in 2023, else 2023 second round pick, 2026 second round pick) (2022 #20-Malaki Branham)",,,
2022-02-10_Suns_Wizards,Suns Aquires: ;Aaron Holiday,Wizards Aquires: ;cash considerations,,,
2022-02-10_Pacers_Suns,Pacers Aquires: ;Jalen Smith;2022 second round pick (#60-Hugo Besson),Suns Aquires: ;Torrey Craig;cash considerations;Torrey Craig;cash considerations,,,
2022-02-10_Hornets_Wizards,Hornets Aquires: ;Montrezl Harrell,"Wizards Aquires: ;Vernon Carey Jr.;Ishmael Smith / Ish Smith;second round pick (protected top 45 in 2023, else Celtics 2024 second round pick) (?-?)",,,
2022-02-10_Bucks_Clippers_Kings_Pistons,"Bucks Aquires: ;Serge Ibaka;2023 second round pick (from Pistons) (less favorable of Cavaliers, Warriors picks) (?-?);2024 second round pick (from Kings) (?-?);cash considerations (from Clippers)",Clippers Aquires: ;Rodney Hood;Semi Ojeleye;rights to Vanja Marinkovic,Kings Aquires: ;Donte DiVincenzo;Josh Jackson;Trey Lyles;rights to David Michineau,Pistons Aquires: ;Marvin Bagley III,
2022-02-10_Celtics_Rockets,Celtics Aquires: ;Daniel Theis,Rockets Aquires: ;Dennis Schröder;Enes Freedom / Enes Kanter;Bruno Fernando,,,
2022-02-10_Celtics_Spurs,Celtics Aquires: ;Derrick White;Spurs option to swap 2028 first round picks with Celtics (protected top 1) (?-?),"Spurs Aquires: ;Josh Richardson;Romeo Langford;draft pick (from Celtics) (first round pick protected top 4 in 2022-23, else 2023 second round pick) (2022 #25-Blake Wesley);Spurs option to swap 2028 first round picks with Celtics (protected top 1, else 2028 second round pick (protected #46-60)) (?-?);Josh Richardson;Romeo Langford;draft pick (from Celtics) (first round pick protected top 4 in 2022-23, else 2023 second round pick) (2022 #25-Blake Wesley);Spurs option to swap 2028 first round picks with Celtics (protected top 1, else 2028 second round pick (protected #46-60)) (?-?)",,,
2022-02-10_Mavericks_Wizards,Mavericks Aquires: ;Spencer Dinwiddie;Davis Bertans,Wizards Aquires: ;Kristaps Porzingis;2022 second round pick (protected top 45) (#56-Yannick Nzosa);Kristaps Porzingis;2022 second round pick (protected top 45) (#56-Yannick Nzosa),,,
2022-02-10_76ers_Nets,76ers Aquires: ;James Harden;Paul Millsap,"Nets Aquires: ;Ben Simmons;Seth Curry;Andre Drummond;2022 or 2023 first round pick (Nets option) (?-?);first round pick (at least 2 years after 76ers send first round pick owed to Thunder; protected top 8 in 2027-28, else 2028 second round pick, cash) (?-?);Ben Simmons;Seth Curry;Andre Drummond;2022 or 2023 first round pick (Nets option) (?-?);first round pick (at least 2 years after 76ers send first round pick owed to Thunder; protected top 8 in 2027-28, else 2028 second round pick, cash) (?-?)",,,
2022-06-23_Hawks_Warriors,Hawks Aquires: ;rights to Tyrese Martin;$2M cash,Warriors Aquires: ;rights to Ryan Rollins;rights to Ryan Rollins,,,
2022-06-23_Lakers_Magic,Lakers Aquires: ;2022 second round pick (#35-Max Christie),"Magic Aquires: ;2028 second round pick (more favorable of Lakers, Wizards picks (?-?);$2.15M cash",,,
2022-06-23_Cavaliers_Kings,Cavaliers Aquires: ;2022 second round pick (#49-Isaiah Mobley),Kings Aquires: ;rights to Aleksandar Vezenkov;cash considerations,,,
2022-06-23_Grizzlies_Spurs,Grizzlies Aquires: ;rights to Kennedy Chandler,Spurs Aquires: ;2024 second round pick (?-?);$1M cash,,,
2022-06-23_Hornets_Timberwolves,Hornets Aquires: ;rights to Bryce McGowens,Timberwolves Aquires: ;rights to Josh Minott;2023 second round pick (?-?),,,
2022-06-23_Pacers_Timberwolves,Pacers Aquires: ;rights to Kendall Brown,"Timberwolves Aquires: ;2026 second round pick (least favorable of Heat, Pacers, Spurs picks) (?-?);cash considerations",,,
2022-06-23_Kings_Mavericks,Kings Aquires: ;2024 second round pick (?-?);2028 second round pick (?-?),Mavericks Aquires: ;rights to Jaden Hardy;rights to Jaden Hardy,,,
2022-06-23_Nuggets_Thunder,"Nuggets Aquires: ;rights to Peyton Watson;2023 second round pick (second most favorable of (a) Thunder, (b) Wizards, (c) more favorable of Heat, Mavericks picks) (?-?);2024 second round pick (more favorable of Hornets, Timberwolves picks) (?-?)","Thunder Aquires: ;JaMychal Green;first round pick (at least 2 years after Nuggets send first round pick to Magic in earlier trade; protected top 5 in 2027-29, else 2029 second round pick) (?-?);JaMychal Green;first round pick (at least 2 years after Nuggets send first round pick to Magic in earlier trade; protected top 5 in 2027-29, else 2029 second round pick) (?-?);JaMychal Green;first round pick (at least 2 years after Nuggets send first round pick to Magic in earlier trade; protected top 5 in 2027-29, else 2029 second round pick) (?-?)",,,
2022-06-23_Knicks_Thunder,"Knicks Aquires: ;draft pick(s) (Nuggets pick) (first round pick protected top 14 in 2023-25, else 2025 second round pick, 2026 second round pick) (?-?);draft pick (Pistons pick) (first round pick protected top 16 in 2021-22, top 18 in 2023-24, top 13 in 2025, top 11 in 2026, top 9 in 2027, else 2027 second round pick) (?-?);2023 first round pick (Wizards pick) (first round pick protected top 14 in 2023, top 12 in 2024, top 10 in 2025, top 8 in 2026, else 2026 second round pick, 2027 second round pick) (?-?)",Thunder Aquires: ;rights to Ousmane Dieng;rights to Ousmane Dieng;rights to Ousmane Dieng,,,
